document_id,query_player,relevant_player,rank,top_1_document_id,top_1_player,top_5_document_ids,top_5_players,query_text
rk_1543,Daniel Peretz,Daniel Peretz,1,rk_1543,Daniel Peretz,rk_1543 | rk_5101 | rk_5678 | rk_1655 | rk_316,Daniel Peretz | Tomas Romero | Luis Ingolotti | Jonas Urbig | Joe Lumley,identity: player (Player): Daniel Peretz | nation (Nation): ISR | position (Pos): goalkeeper (GK) | club (Squad): Bayern Munich | age (Age): 24 | birth_year (Born): 2000 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 1 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 3 | starts (Starts): 3 | minutes_played (Min): 270 | full_match_equivalents (90s): 3.0 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_isr | position_goalkeeper | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played | regular_starter
rk_1544,Noah Pesch,Noah Pesch,1,rk_1544,Noah Pesch,rk_1544 | rk_1474 | rk_4408 | rk_1767 | rk_4877,Noah Pesch | Igor Matanovic | Roko Simic | Borna Barišić | Damir Kreilach,identity: player (Player): Noah Pesch | nation (Nation): CRO | position (Pos): forward (FW) | club (Squad): Gladbach | age (Age): 19 | birth_year (Born): 2005 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 1 | progressive_receptions (PrgR): 1 || usage_stats: matches_played (MP): 1 | starts (Starts): 0 | minutes_played (Min): 6 | full_match_equivalents (90s): 0.1 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_cro | position_forward | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played
rk_1545,Luca Philipp,Luca Philipp,1,rk_1545,Luca Philipp,rk_1545 | rk_1598 | rk_3697 | rk_1897 | rk_273,Luca Philipp | Alexander Schwolow | Kaique | André Ferreira | Filip Jørgensen,identity: player (Player): Luca Philipp | nation (Nation): GER | position (Pos): goalkeeper (GK) | club (Squad): Hoffenheim | age (Age): 23 | birth_year (Born): 2000 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 0 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 6 | starts (Starts): 6 | minutes_played (Min): 540 | full_match_equivalents (90s): 6.0 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_ger | position_goalkeeper | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played | regular_starter
rk_1546,Maximilian Philipp,Maximilian Philipp,1,rk_1546,Maximilian Philipp,rk_1546 | rk_1267 | rk_1682 | rk_1381 | rk_1378,Maximilian Philipp | Maximilian Breunig | Noah Weißhaupt | Lucas Höler | Nicolas Höfler,"identity: player (Player): Maximilian Philipp | nation (Nation): GER | position (Pos): midfielder, forward (MF,FW) | club (Squad): Freiburg | age (Age): 30 | birth_year (Born): 1994 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.22 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 0 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 2 | starts (Starts): 0 | minutes_played (Min): 17 | full_match_equivalents (90s): 0.2 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_ger | position_midfielder | position_forward | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played"
rk_1547,Benedikt Pichler,Benedikt Pichler,1,rk_1547,Benedikt Pichler,rk_1547 | rk_1386 | rk_5508 | rk_1254 | rk_1355,Benedikt Pichler | Mathias Honsak | Valentín Depietri | Alexander Bernhardsson | Michael Gregoritsch,identity: player (Player): Benedikt Pichler | nation (Nation): AUT | position (Pos): forward (FW) | club (Squad): Holstein Kiel | age (Age): 27 | birth_year (Born): 1997 || attacking_stats: goals (Gls): 1 | assists (Ast): 2 | expected_goals (xG): 2.3 | expected_assists (xAG): 1.1 | non_penalty_expected_goals (npxG): 2.3 | expected_goal_involvements (xG+xAG): 0.39 || progression_stats: progressive_carries (PrgC): 18 | progressive_passes (PrgP): 19 | progressive_receptions (PrgR): 58 || usage_stats: matches_played (MP): 18 | starts (Starts): 7 | minutes_played (Min): 785 | full_match_equivalents (90s): 8.7 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_aut | position_forward | high_goals | high_assists | high_expected_goals | medium_expected_assists | medium_progressive_carries | low_progressive_passes | high_progressive_receptions | medium_minutes_played | rotation_player
rk_1548,Amos Pieper,Amos Pieper,1,rk_1548,Amos Pieper,rk_1548 | rk_1622 | rk_1567 | rk_1331 | rk_1512,Amos Pieper | Niklas Stark | Lars Ritzka | Marvin Friedrich | Justin Njinmah,identity: player (Player): Amos Pieper | nation (Nation): GER | position (Pos): defender (DF) | club (Squad): Werder Bremen | age (Age): 26 | birth_year (Born): 1998 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.4 | expected_assists (xAG): 0.6 | non_penalty_expected_goals (npxG): 0.4 | expected_goal_involvements (xG+xAG): 0.06 || progression_stats: progressive_carries (PrgC): 11 | progressive_passes (PrgP): 62 | progressive_receptions (PrgR): 3 || usage_stats: matches_played (MP): 23 | starts (Starts): 16 | minutes_played (Min): 1498 | full_match_equivalents (90s): 16.6 || discipline_stats: yellow_cards (CrdY): 3 | red_cards (CrdR): 0 || tags: nation_ger | position_defender | medium_goals | medium_assists | low_expected_goals | medium_expected_assists | medium_progressive_carries | high_progressive_passes | low_progressive_receptions | medium_minutes_played | rotation_player
rk_1549,Marvin Pieringer,Marvin Pieringer,1,rk_1549,Marvin Pieringer,rk_1549 | rk_1646 | rk_2665 | rk_1316 | rk_1368,Marvin Pieringer | Omar Traoré | Takumi Minamino | Marvin Ducksch | Robin Hack,"identity: player (Player): Marvin Pieringer | nation (Nation): GER | position (Pos): forward, midfielder (FW,MF) | club (Squad): Heidenheim | age (Age): 24 | birth_year (Born): 1999 || attacking_stats: goals (Gls): 7 | assists (Ast): 4 | expected_goals (xG): 8.9 | expected_assists (xAG): 4.0 | non_penalty_expected_goals (npxG): 6.6 | expected_goal_involvements (xG+xAG): 0.53 || progression_stats: progressive_carries (PrgC): 23 | progressive_passes (PrgP): 59 | progressive_receptions (PrgR): 115 || usage_stats: matches_played (MP): 31 | starts (Starts): 26 | minutes_played (Min): 2206 | full_match_equivalents (90s): 24.5 || discipline_stats: yellow_cards (CrdY): 7 | red_cards (CrdR): 0 || tags: nation_ger | position_forward | position_midfielder | elite_goals | elite_assists | elite_expected_goals | elite_expected_assists | high_progressive_carries | high_progressive_passes | elite_progressive_receptions | high_minutes_played | regular_starter"
rk_1550,Alassane Pléa,Alassane Pléa,1,rk_1550,Alassane Pléa,rk_1550 | rk_1368 | rk_2805 | rk_2512 | rk_1141,Alassane Pléa | Robin Hack | Issa Soumaré | Yann Gboho | Florian Thauvin,"identity: player (Player): Alassane Pléa | nation (Nation): FRA | position (Pos): midfielder, forward (MF,FW) | club (Squad): Gladbach | age (Age): 31 | birth_year (Born): 1993 || attacking_stats: goals (Gls): 11 | assists (Ast): 4 | expected_goals (xG): 7.4 | expected_assists (xAG): 3.1 | non_penalty_expected_goals (npxG): 6.6 | expected_goal_involvements (xG+xAG): 0.5 || progression_stats: progressive_carries (PrgC): 51 | progressive_passes (PrgP): 116 | progressive_receptions (PrgR): 141 || usage_stats: matches_played (MP): 30 | starts (Starts): 24 | minutes_played (Min): 1902 | full_match_equivalents (90s): 21.1 || discipline_stats: yellow_cards (CrdY): 3 | red_cards (CrdR): 0 || tags: nation_fra | position_midfielder | position_forward | elite_goals | elite_assists | elite_expected_goals | elite_expected_assists | elite_progressive_carries | elite_progressive_passes | elite_progressive_receptions | high_minutes_played | regular_starter"
rk_1551,Finn Porath,Finn Porath,1,rk_1551,Finn Porath,rk_1551 | rk_1570 | rk_1243 | rk_1342 | rk_1617,Finn Porath | Lasse Rosenboom | Timo Becker | Max Geschwill | Steven Skrzybski,"identity: player (Player): Finn Porath | nation (Nation): GER | position (Pos): defender, midfielder (DF,MF) | club (Squad): Holstein Kiel | age (Age): 27 | birth_year (Born): 1997 || attacking_stats: goals (Gls): 2 | assists (Ast): 3 | expected_goals (xG): 1.9 | expected_assists (xAG): 2.0 | non_penalty_expected_goals (npxG): 1.8 | expected_goal_involvements (xG+xAG): 0.18 || progression_stats: progressive_carries (PrgC): 42 | progressive_passes (PrgP): 58 | progressive_receptions (PrgR): 69 || usage_stats: matches_played (MP): 31 | starts (Starts): 20 | minutes_played (Min): 1970 | full_match_equivalents (90s): 21.9 || discipline_stats: yellow_cards (CrdY): 3 | red_cards (CrdR): 0 || tags: nation_ger | position_defender | position_midfielder | high_goals | elite_assists | high_expected_goals | high_expected_assists | high_progressive_carries | high_progressive_passes | high_progressive_receptions | high_minutes_played | rotation_player"
rk_1552,Yussuf Poulsen,Yussuf Poulsen,1,rk_1552,Yussuf Poulsen,rk_1552 | rk_2540 | rk_5216 | rk_748 | rk_1270,Yussuf Poulsen | Pierre Højbjerg | Mikael Uhre | Patrick Dorgu | Jacob Bruun Larsen,"identity: player (Player): Yussuf Poulsen | nation (Nation): DEN | position (Pos): forward, midfielder (FW,MF) | club (Squad): RB Leipzig | age (Age): 30 | birth_year (Born): 1994 || attacking_stats: goals (Gls): 2 | assists (Ast): 0 | expected_goals (xG): 3.3 | expected_assists (xAG): 0.6 | non_penalty_expected_goals (npxG): 3.3 | expected_goal_involvements (xG+xAG): 0.93 || progression_stats: progressive_carries (PrgC): 2 | progressive_passes (PrgP): 12 | progressive_receptions (PrgR): 30 || usage_stats: matches_played (MP): 22 | starts (Starts): 2 | minutes_played (Min): 378 | full_match_equivalents (90s): 4.2 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_den | position_forward | position_midfielder | high_goals | medium_assists | high_expected_goals | medium_expected_assists | low_progressive_carries | low_progressive_passes | medium_progressive_receptions | low_minutes_played | rotation_player"
rk_1553,Alexander Prass,Alexander Prass,1,rk_1553,Alexander Prass,rk_1553 | rk_1209 | rk_1506 | rk_5136 | rk_3473,Alexander Prass | Junior Adamu | David Nemeth | David Schnegg | Felix Bacher,identity: player (Player): Alexander Prass | nation (Nation): AUT | position (Pos): defender (DF) | club (Squad): Hoffenheim | age (Age): 23 | birth_year (Born): 2001 || attacking_stats: goals (Gls): 0 | assists (Ast): 1 | expected_goals (xG): 0.9 | expected_assists (xAG): 2.8 | non_penalty_expected_goals (npxG): 0.9 | expected_goal_involvements (xG+xAG): 0.21 || progression_stats: progressive_carries (PrgC): 28 | progressive_passes (PrgP): 63 | progressive_receptions (PrgR): 66 || usage_stats: matches_played (MP): 23 | starts (Starts): 19 | minutes_played (Min): 1566 | full_match_equivalents (90s): 17.4 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_aut | position_defender | medium_goals | high_assists | medium_expected_goals | elite_expected_assists | high_progressive_carries | high_progressive_passes | high_progressive_receptions | high_minutes_played | regular_starter
rk_1554,David Preu,David Preu,1,rk_1554,David Preu,rk_1554 | rk_1572 | rk_1351 | rk_1421 | rk_1670,David Preu | Tom Rothe | Robin Gosens | Aljoscha Kemlein | Kevin Volland,"identity: player (Player): David Preu | nation (Nation): GER | position (Pos): midfielder, defender (MF,DF) | club (Squad): Union Berlin | age (Age): 19 | birth_year (Born): 2004 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.1 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.1 | expected_goal_involvements (xG+xAG): 0.1 || progression_stats: progressive_carries (PrgC): 1 | progressive_passes (PrgP): 3 | progressive_receptions (PrgR): 9 || usage_stats: matches_played (MP): 5 | starts (Starts): 1 | minutes_played (Min): 121 | full_match_equivalents (90s): 1.3 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_ger | position_midfielder | position_defender | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played | rotation_player"
rk_1555,Grischa Prömel,Grischa Prömel,1,rk_1555,Grischa Prömel,rk_1555 | rk_1597 | rk_1699 | rk_1373 | rk_1244,Grischa Prömel | Marvin Schulz | Michael Zetterer | Paul Hennrich | Hannes Behrens,identity: player (Player): Grischa Prömel | nation (Nation): GER | position (Pos): midfielder (MF) | club (Squad): Hoffenheim | age (Age): 29 | birth_year (Born): 1995 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 2 | progressive_passes (PrgP): 5 | progressive_receptions (PrgR): 3 || usage_stats: matches_played (MP): 2 | starts (Starts): 2 | minutes_played (Min): 174 | full_match_equivalents (90s): 1.9 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_ger | position_midfielder | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played | regular_starter
rk_1556,Ivan Prtajin,Ivan Prtajin,1,rk_1556,Ivan Prtajin,rk_1556 | rk_1407 | rk_1455 | rk_3089 | rk_969,Ivan Prtajin | Josip Juranović | Marin Ljubicic | Lucca Holanda | Nikola Moro,identity: player (Player): Ivan Prtajin | nation (Nation): CRO | position (Pos): forward (FW) | club (Squad): Union Berlin | age (Age): 28 | birth_year (Born): 1996 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.5 | expected_assists (xAG): 0.1 | non_penalty_expected_goals (npxG): 0.5 | expected_goal_involvements (xG+xAG): 0.37 || progression_stats: progressive_carries (PrgC): 1 | progressive_passes (PrgP): 1 | progressive_receptions (PrgR): 17 || usage_stats: matches_played (MP): 5 | starts (Starts): 2 | minutes_played (Min): 161 | full_match_equivalents (90s): 1.8 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_cro | position_forward | medium_goals | medium_assists | medium_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | medium_progressive_receptions | low_minutes_played | rotation_player
rk_1557,Tymoteusz Puchacz,Tymoteusz Puchacz,1,rk_1557,Tymoteusz Puchacz,rk_1557 | rk_1365 | rk_2943 | rk_4614 | rk_4155,Tymoteusz Puchacz | Robert Gumny | Camilo | Dawid Bugaj | Karol Fila,identity: player (Player): Tymoteusz Puchacz | nation (Nation): POL | position (Pos): defender (DF) | club (Squad): Holstein Kiel | age (Age): 25 | birth_year (Born): 1999 || attacking_stats: goals (Gls): 0 | assists (Ast): 1 | expected_goals (xG): 0.1 | expected_assists (xAG): 0.6 | non_penalty_expected_goals (npxG): 0.1 | expected_goal_involvements (xG+xAG): 0.16 || progression_stats: progressive_carries (PrgC): 13 | progressive_passes (PrgP): 8 | progressive_receptions (PrgR): 30 || usage_stats: matches_played (MP): 10 | starts (Starts): 5 | minutes_played (Min): 396 | full_match_equivalents (90s): 4.4 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_pol | position_defender | medium_goals | high_assists | low_expected_goals | medium_expected_assists | medium_progressive_carries | low_progressive_passes | medium_progressive_receptions | low_minutes_played | rotation_player
rk_1558,Leopold Querfeld,Leopold Querfeld,1,rk_1558,Leopold Querfeld,rk_1558 | rk_1649 | rk_1547 | rk_1448 | rk_1600,Leopold Querfeld | Christopher Trimmel | Benedikt Pichler | Konrad Laimer | Nicolas Seiwald,identity: player (Player): Leopold Querfeld | nation (Nation): AUT | position (Pos): defender (DF) | club (Squad): Union Berlin | age (Age): 20 | birth_year (Born): 2003 || attacking_stats: goals (Gls): 2 | assists (Ast): 2 | expected_goals (xG): 1.1 | expected_assists (xAG): 1.0 | non_penalty_expected_goals (npxG): 1.1 | expected_goal_involvements (xG+xAG): 0.11 || progression_stats: progressive_carries (PrgC): 3 | progressive_passes (PrgP): 49 | progressive_receptions (PrgR): 5 || usage_stats: matches_played (MP): 27 | starts (Starts): 17 | minutes_played (Min): 1747 | full_match_equivalents (90s): 19.4 || discipline_stats: yellow_cards (CrdY): 8 | red_cards (CrdR): 0 || tags: nation_aut | position_defender | high_goals | high_assists | medium_expected_goals | medium_expected_assists | low_progressive_carries | medium_progressive_passes | low_progressive_receptions | high_minutes_played | rotation_player
